decision_date,effective_start_date,effective_end_date,base_fund_id,fund_id,universe,method,fusion_rule,tilt_strength,one_way_turnover,one_way_active_shift_from_base,largest_target_weight,effective_number_of_holdings,equity_sleeve_target_weight,crypto_sleeve_target_weight,earliest_signal_source_date,latest_signal_source_date,variant_label
2022-12-30,2023-01-03,2023-01-31,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.07267998687660622,0.044626593806921674,0.020491803278688523,59.222777311110164,0.8333333333333333,0.16666666666666666,2022-12-29,2022-12-29,Coverage-Aware Rank Sentiment
2023-01-31,2023-02-01,2023-02-28,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.08189941850242337,0.046092460099064377,0.020638414969730328,59.1781384212608,0.8333333333333333,0.16666666666666666,2023-01-30,2023-01-30,Coverage-Aware Rank Sentiment
2023-02-28,2023-03-01,2023-03-31,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.0778763144908447,0.05462962962962961,0.020833333333333336,58.85439793323376,0.8333333333333336,0.16666666666666666,2023-02-27,2023-02-27,Coverage-Aware Rank Sentiment
2023-03-31,2023-04-03,2023-04-28,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.08331489113699173,0.047117516629711746,0.019955654101995565,59.135611114038674,0.8333333333333333,0.16666666666666666,2023-03-30,2023-03-30,Coverage-Aware Rank Sentiment
2023-04-28,2023-05-01,2023-05-31,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.05709820943767095,0.048032726604155154,0.019856591285162713,59.16331507882295,0.8333333333333331,0.16666666666666666,2023-04-27,2023-04-27,Coverage-Aware Rank Sentiment
2023-05-31,2023-06-01,2023-06-30,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.0984036265798931,0.04957572403615568,0.020752628666297727,59.08527349283603,0.8333333333333333,0.16666666666666666,2023-05-30,2023-05-30,Coverage-Aware Rank Sentiment
2023-06-30,2023-07-03,2023-07-31,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.08563747328516007,0.05027932960893855,0.020111731843575422,59.05237775877871,0.8333333333333333,0.16666666666666666,2023-06-29,2023-06-29,Coverage-Aware Rank Sentiment
2023-07-31,2023-08-01,2023-08-31,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.07577657705324348,0.04904657132379904,0.020627062706270627,58.9998078041054,0.8333333333333334,0.16666666666666666,2023-07-28,2023-07-28,Coverage-Aware Rank Sentiment
2023-08-31,2023-09-01,2023-09-29,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.06832081726903548,0.04424778761061948,0.01981932153392331,59.26010914256295,0.8333333333333335,0.16666666666666666,2023-08-30,2023-08-30,Coverage-Aware Rank Sentiment
2023-09-29,2023-10-02,2023-10-31,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.06941816832001153,0.048157453936348404,0.02000744463056021,59.160684971067624,0.8333333333333335,0.16666666666666666,2023-09-28,2023-09-28,Coverage-Aware Rank Sentiment
2023-10-31,2023-11-01,2023-11-30,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.05886403797016399,0.04594423320659064,0.020369364475828357,59.16343370250763,0.8333333333333335,0.16666666666666666,2023-10-30,2023-10-30,Coverage-Aware Rank Sentiment
2023-11-30,2023-12-01,2023-12-29,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,0.09345938599768205,0.0502396755162242,0.02074115044247788,58.99984277284528,0.8333333333333335,0.16666666666666666,2023-11-29,2023-11-29,Coverage-Aware Rank Sentiment
2020-12-31,2021-01-04,2021-01-29,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,,0.030421766818199157,0.020860705755924698,59.49215749544852,0.8333333333333334,0.16666666666666666,2020-12-30,2020-12-30,Naive Sentiment
2021-01-29,2021-02-01,2021-02-26,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.06758277648755374,0.027728375147109886,0.01906480874018505,59.65642360264776,0.8333333333333333,0.16666666666666666,2021-01-28,2021-01-28,Naive Sentiment
2021-02-26,2021-03-01,2021-03-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.06938205512065285,0.024486084336360497,0.018561541776724845,59.77106272750431,0.8333333333333333,0.16666666666666666,2021-02-25,2021-02-25,Naive Sentiment
2021-03-31,2021-04-01,2021-04-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.059532032047230114,0.038423585475268286,0.01891530688744108,59.52771716990533,0.8333333333333333,0.16666666666666666,2021-03-30,2021-03-30,Naive Sentiment
2021-04-30,2021-05-03,2021-05-28,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.07995694140200728,0.02111446034509687,0.018256610179674636,59.820758113727294,0.8333333333333333,0.16666666666666666,2021-04-29,2021-04-29,Naive Sentiment
2021-05-28,2021-06-01,2021-06-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.06565705813226212,0.03236267005074009,0.018875819221155266,59.583890838943,0.8333333333333333,0.16666666666666666,2021-05-27,2021-05-27,Naive Sentiment
2021-06-30,2021-07-01,2021-07-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.08382571813138523,0.04658838854497739,0.022159835767966266,59.041704261990326,0.8333333333333333,0.16666666666666666,2021-06-29,2021-06-29,Naive Sentiment
2021-07-30,2021-08-02,2021-08-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.05373327134435833,0.026611311714742257,0.01868621182312865,59.69407528782322,0.8333333333333334,0.16666666666666666,2021-07-29,2021-07-29,Naive Sentiment
2021-08-31,2021-09-01,2021-09-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.052713396408572755,0.03531555392198906,0.019493603695619546,59.40784795458298,0.8333333333333333,0.16666666666666666,2021-08-30,2021-08-30,Naive Sentiment
2021-09-30,2021-10-01,2021-10-29,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.050658137301084344,0.03018499497726635,0.019402533979426498,59.66506170253359,0.8333333333333334,0.16666666666666666,2021-09-29,2021-09-29,Naive Sentiment
2021-10-29,2021-11-01,2021-11-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.04799625396051798,0.019525047521957193,0.01992294592928474,59.72632836095796,0.8333333333333335,0.16666666666666666,2021-10-28,2021-10-28,Naive Sentiment
2021-11-30,2021-12-01,2021-12-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.04115086125977295,0.02650003653161755,0.019964022119569925,59.585930590575806,0.8333333333333333,0.16666666666666666,2021-11-29,2021-11-29,Naive Sentiment
2021-12-31,2022-01-03,2022-01-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.05711625325943761,0.025450588284541324,0.019201355016067304,59.730474429314945,0.8333333333333334,0.16666666666666666,2021-12-30,2021-12-30,Naive Sentiment
2022-01-31,2022-02-01,2022-02-28,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.07569916212468719,0.03734414248828855,0.018457910477963985,59.436426365958866,0.8333333333333336,0.16666666666666666,2022-01-28,2022-01-28,Naive Sentiment
2022-02-28,2022-03-01,2022-03-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.0660433348946805,0.01983258253888897,0.018234009857307727,59.82748935888744,0.8333333333333336,0.16666666666666666,2022-02-25,2022-02-25,Naive Sentiment
2022-03-31,2022-04-01,2022-04-29,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.041817541608595056,0.02984986620142337,0.018486860102502122,59.67106048950753,0.8333333333333331,0.16666666666666666,2022-03-30,2022-03-30,Naive Sentiment
2022-04-29,2022-05-02,2022-05-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.04714825397209732,0.022936577726668694,0.018494096803670264,59.76225290749582,0.8333333333333335,0.16666666666666666,2022-04-28,2022-04-28,Naive Sentiment
2022-05-31,2022-06-01,2022-06-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.08626664013004712,0.04444855955780072,0.02050719992312761,59.239336897531494,0.8333333333333334,0.16666666666666666,2022-05-27,2022-05-27,Naive Sentiment
2022-06-30,2022-07-01,2022-07-29,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.07797369533505791,0.03309936221850233,0.019019183129846528,59.612408017217085,0.8333333333333334,0.16666666666666666,2022-06-29,2022-06-29,Naive Sentiment
2022-07-29,2022-08-01,2022-08-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.05548292302176031,0.028900081767923427,0.019668692010251364,59.65941368128379,0.8333333333333335,0.16666666666666666,2022-07-28,2022-07-28,Naive Sentiment
2022-08-31,2022-09-01,2022-09-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.05243107392860635,0.02925483424301875,0.017985575055466368,59.66887566190901,0.8333333333333335,0.16666666666666666,2022-08-30,2022-08-30,Naive Sentiment
2022-09-30,2022-10-03,2022-10-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.046481624777208935,0.024192998455416115,0.018292702338994965,59.7727378410964,0.8333333333333333,0.16666666666666666,2022-09-29,2022-09-29,Naive Sentiment
2022-10-31,2022-11-01,2022-11-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.04937467785299956,0.023911931873165215,0.018111793455172956,59.78040524091375,0.8333333333333333,0.16666666666666666,2022-10-28,2022-10-28,Naive Sentiment
2022-11-30,2022-12-01,2022-12-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.036385801635064045,0.030230202478112977,0.01867329276869429,59.691243474252985,0.8333333333333334,0.16666666666666666,2022-11-29,2022-11-29,Naive Sentiment
2022-12-30,2023-01-03,2023-01-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.051442191084952925,0.024181452022680756,0.01868228685224544,59.78174283708154,0.8333333333333334,0.16666666666666666,2022-12-29,2022-12-29,Naive Sentiment
2023-01-31,2023-02-01,2023-02-28,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.05180928665134203,0.016423012896899687,0.018090222344030446,59.89038646257974,0.8333333333333333,0.16666666666666666,2023-01-30,2023-01-30,Naive Sentiment
2023-02-28,2023-03-01,2023-03-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.04235699347450746,0.02837366933326075,0.01931023273502919,59.65795177335995,0.8333333333333333,0.16666666666666666,2023-02-27,2023-02-27,Naive Sentiment
2023-03-31,2023-04-03,2023-04-28,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.0562835245013434,0.020359401120799724,0.017894469587639596,59.836960492078376,0.8333333333333333,0.16666666666666666,2023-03-30,2023-03-30,Naive Sentiment
2023-04-28,2023-05-01,2023-05-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.027881961943728384,0.01832606425043476,0.018360530843156316,59.838701189256376,0.8333333333333335,0.16666666666666666,2023-04-27,2023-04-27,Naive Sentiment
2023-05-31,2023-06-01,2023-06-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.05788633728239091,0.021974367275227072,0.018755050973603138,59.77802983736049,0.8333333333333333,0.16666666666666666,2023-05-30,2023-05-30,Naive Sentiment
2023-06-30,2023-07-03,2023-07-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.059988599264914566,0.029842872284893497,0.019559801313783372,59.62278803042597,0.8333333333333336,0.16666666666666666,2023-06-29,2023-06-29,Naive Sentiment
2023-07-31,2023-08-01,2023-08-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.0544628448112508,0.04468146312646154,0.020290569102597425,59.32362187177006,0.8333333333333334,0.16666666666666666,2023-07-28,2023-07-28,Naive Sentiment
2023-08-31,2023-09-01,2023-09-29,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.062297562566477685,0.015570751488062619,0.01771681448387845,59.90672735579438,0.8333333333333333,0.16666666666666666,2023-08-30,2023-08-30,Naive Sentiment
2023-09-29,2023-10-02,2023-10-31,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.033130240637978314,0.014940825038463473,0.01784788649568653,59.89482315281652,0.8333333333333335,0.16666666666666666,2023-09-28,2023-09-28,Naive Sentiment
2023-10-31,2023-11-01,2023-11-30,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.0313883376610603,0.018008947643274847,0.01787525812678593,59.858706679734404,0.8333333333333334,0.16666666666666666,2023-10-30,2023-10-30,Naive Sentiment
2023-11-30,2023-12-01,2023-12-29,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,0.04647689505741822,0.014731838453229115,0.019336805732003318,59.826253456137195,0.8333333333333333,0.16666666666666666,2023-11-29,2023-11-29,Naive Sentiment
2020-12-31,2021-01-04,2021-01-29,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,,0.03232229706161262,0.04047554371848664,49.43419770215439,0.6993438345232194,0.30065616547678053,2020-12-30,2020-12-30,Coverage-Aware Rank Sentiment
2021-01-29,2021-02-01,2021-02-26,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.0931135808619248,0.034222792979060945,0.03819865092140223,49.6001573474648,0.7124744553342099,0.28752554466578994,2021-01-28,2021-01-28,Coverage-Aware Rank Sentiment
2021-02-26,2021-03-01,2021-03-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.09196023622495084,0.03630958293958461,0.03683936915678996,51.071045072989726,0.7212704983663044,0.2787295016336953,2021-02-25,2021-02-25,Coverage-Aware Rank Sentiment
2021-03-31,2021-04-01,2021-04-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.07597050106711621,0.03353937461185684,0.03643354406331206,51.71118159301917,0.7238792755819091,0.2761207244180909,2021-03-30,2021-03-30,Coverage-Aware Rank Sentiment
2021-04-30,2021-05-03,2021-05-28,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.12059108155880743,0.03753657073251011,0.03642715481798438,51.298304908221354,0.7320757228643385,0.26792427713566175,2021-04-29,2021-04-29,Coverage-Aware Rank Sentiment
2021-05-28,2021-06-01,2021-06-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.0882893874789509,0.038508369308115305,0.03555710426866339,51.807138647322674,0.760524262844499,0.23947573715550077,2021-05-27,2021-05-27,Coverage-Aware Rank Sentiment
2021-06-30,2021-07-01,2021-07-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.09739788467362916,0.03539820503808032,0.03452424458188145,54.78062647659232,0.7667533728152228,0.23324662718477723,2021-06-29,2021-06-29,Coverage-Aware Rank Sentiment
2021-07-30,2021-08-02,2021-08-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.06420202030583033,0.039944675020419186,0.03413771188633001,53.27268853259143,0.7682010838231623,0.23179891617683726,2021-07-29,2021-07-29,Coverage-Aware Rank Sentiment
2021-08-31,2021-09-01,2021-09-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.06639736167751867,0.031800939217604296,0.033750942156141384,53.363446239507866,0.7707848698962968,0.2292151301037034,2021-08-30,2021-08-30,Coverage-Aware Rank Sentiment
2021-09-30,2021-10-01,2021-10-29,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.0564900502533166,0.036624357857844014,0.03302384418823779,53.25816750467848,0.7750668135103564,0.22493318648964344,2021-09-29,2021-09-29,Coverage-Aware Rank Sentiment
2021-10-29,2021-11-01,2021-11-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.059710809737010775,0.03739596321434619,0.03265690958876028,54.01866774679226,0.7761131336202157,0.22388686637978433,2021-10-28,2021-10-28,Coverage-Aware Rank Sentiment
2021-11-30,2021-12-01,2021-12-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.049462387590512434,0.0410833910850214,0.032398326130787664,53.68433165763848,0.7774730118171446,0.22252698818285552,2021-11-29,2021-11-29,Coverage-Aware Rank Sentiment
2021-12-31,2022-01-03,2022-01-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.0706446028198129,0.032935456008294006,0.03210405777143686,53.96977534664316,0.7785617345053948,0.22143826549460563,2021-12-30,2021-12-30,Coverage-Aware Rank Sentiment
2022-01-31,2022-02-01,2022-02-28,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.0950288157516573,0.04752025256510012,0.031908293470639046,54.52785853101972,0.7795826159381227,0.22041738406187758,2022-01-28,2022-01-28,Coverage-Aware Rank Sentiment
2022-02-28,2022-03-01,2022-03-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.09527628448506453,0.04297945698823756,0.03139854756312545,54.75787465545132,0.7807118559519751,0.21928814404802482,2022-02-25,2022-02-25,Coverage-Aware Rank Sentiment
2022-03-31,2022-04-01,2022-04-29,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.05716692474930896,0.035414448783874244,0.03124909951216487,54.70131857386972,0.7804825311913898,0.21951746880861014,2022-03-30,2022-03-30,Coverage-Aware Rank Sentiment
2022-04-29,2022-05-02,2022-05-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.05051797605461662,0.043620230802297794,0.0312773339871622,54.14359613158891,0.779969130119354,0.22003086988064618,2022-04-28,2022-04-28,Coverage-Aware Rank Sentiment
2022-05-31,2022-06-01,2022-06-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.09926837359467865,0.04040229880030885,0.031913071019518735,54.29435214236682,0.781549148613522,0.21845085138647813,2022-05-27,2022-05-27,Coverage-Aware Rank Sentiment
2022-06-30,2022-07-01,2022-07-29,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.08788107334941814,0.040352517358349875,0.03280196912206856,53.9012802550415,0.7809841616441895,0.2190158383558106,2022-06-29,2022-06-29,Coverage-Aware Rank Sentiment
2022-07-29,2022-08-01,2022-08-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.06634304522593053,0.04219057936776733,0.032189469910882756,53.197775476693344,0.7821450813398868,0.21785491866011344,2022-07-28,2022-07-28,Coverage-Aware Rank Sentiment
2022-08-31,2022-09-01,2022-09-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.06788852999396389,0.041092797236834,0.034518473831110556,53.91775646405112,0.7821137971018635,0.21788620289813646,2022-08-30,2022-08-30,Coverage-Aware Rank Sentiment
2022-09-30,2022-10-03,2022-10-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.048231788948325666,0.034822670267172964,0.032258947144773495,53.53082008239335,0.7803030661001893,0.21969693389981082,2022-09-29,2022-09-29,Coverage-Aware Rank Sentiment
2022-10-31,2022-11-01,2022-11-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.06709392205208654,0.03821181943716788,0.03126943120705358,53.66926616966178,0.7773530101391295,0.22264698986087045,2022-10-28,2022-10-28,Coverage-Aware Rank Sentiment
2022-11-30,2022-12-01,2022-12-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.045637111826023175,0.030739678448644326,0.0310020158810312,53.59815141980624,0.7779722596005224,0.22202774039947748,2022-11-29,2022-11-29,Coverage-Aware Rank Sentiment
2022-12-30,2023-01-03,2023-01-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.06666723025960405,0.041617453016020406,0.031152243225284214,53.81150581496802,0.7772858358866206,0.22271416411337952,2022-12-29,2022-12-29,Coverage-Aware Rank Sentiment
2023-01-31,2023-02-01,2023-02-28,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.0756442915971471,0.04693233065410786,0.03260737590826078,53.61789092953066,0.7769735792218436,0.2230264207781565,2023-01-30,2023-01-30,Coverage-Aware Rank Sentiment
2023-02-28,2023-03-01,2023-03-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.07156905691255099,0.04704652585525287,0.031024418517360226,53.19838470306743,0.7770626651064068,0.22293733489359316,2023-02-27,2023-02-27,Coverage-Aware Rank Sentiment
2023-03-31,2023-04-03,2023-04-28,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.08134043757812046,0.04341317420155601,0.030921303864330018,55.03670013495342,0.7771545863188759,0.2228454136811241,2023-03-30,2023-03-30,Coverage-Aware Rank Sentiment
2023-04-28,2023-05-01,2023-05-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.05527811126381004,0.043047709091421936,0.030883065257624333,54.71270592688987,0.7771262529138714,0.22287374708612856,2023-04-27,2023-04-27,Coverage-Aware Rank Sentiment
2023-05-31,2023-06-01,2023-06-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.09534597329345111,0.05006934219699292,0.032449253528014706,52.85430510570101,0.77667492408911,0.22332507591088976,2023-05-30,2023-05-30,Coverage-Aware Rank Sentiment
2023-06-30,2023-07-03,2023-07-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.08779950871116185,0.04973098651986821,0.030898780780122353,53.835215082457864,0.7773119740784185,0.22268802592158146,2023-06-29,2023-06-29,Coverage-Aware Rank Sentiment
2023-07-31,2023-08-01,2023-08-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.08431632481825002,0.04660063612387397,0.031056287607905016,55.09005000395367,0.7785516459643814,0.22144835403561866,2023-07-28,2023-07-28,Coverage-Aware Rank Sentiment
2023-08-31,2023-09-01,2023-09-29,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.06704714701551893,0.042257506925351504,0.03345243996216922,54.435236767351654,0.7787668514284861,0.22123314857151355,2023-08-30,2023-08-30,Coverage-Aware Rank Sentiment
2023-09-29,2023-10-02,2023-10-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.06710525030350752,0.044367418130691116,0.031445189438387776,54.302126993965736,0.7784329964491433,0.22156700355085693,2023-09-28,2023-09-28,Coverage-Aware Rank Sentiment
2023-10-31,2023-11-01,2023-11-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.056876081418468255,0.04031422610897452,0.03102568681599123,53.75192452127631,0.7778895530265414,0.22211044697345855,2023-10-30,2023-10-30,Coverage-Aware Rank Sentiment
2023-11-30,2023-12-01,2023-12-29,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,0.0883093801905452,0.047726326815329304,0.03101762284724893,55.075824802700275,0.7776052839188013,0.22239471608119873,2023-11-29,2023-11-29,Coverage-Aware Rank Sentiment
2020-12-31,2021-01-04,2021-01-29,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_naive_sentiment,Combined,hierarchical_risk_parity,naive,1.0,,0.026527380596909865,0.04047554371848664,49.360890252572254,0.6993438345232195,0.30065616547678053,2020-12-30,2020-12-30,Naive Sentiment
2021-01-29,2021-02-01,2021-02-26,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_naive_sentiment,Combined,hierarchical_risk_parity,naive,1.0,0.0823097634054969,0.023475311868545064,0.03819865092140223,50.19477909489665,0.7124744553342099,0.28752554466578994,2021-01-28,2021-01-28,Naive Sentiment
2021-02-26,2021-03-01,2021-03-31,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_naive_sentiment,Combined,hierarchical_risk_parity,naive,1.0,0.08674085543824042,0.02273561341889408,0.03683936915678996,51.359756480759145,0.7212704983663044,0.2787295016336953,2021-02-25,2021-02-25,Naive Sentiment
2021-03-31,2021-04-01,2021-04-30,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_naive_sentiment,Combined,hierarchical_risk_parity,naive,1.0,0.06447508381730077,0.034142162890789085,0.03643354406331206,51.915032475819,0.7238792755819092,0.2761207244180909,2021-03-30,2021-03-30,Naive Sentiment
